Filename:	D:\TGAdata\„∆√ŒœÈ\20150506\10.pdid

Temperature (°„C)	Heat Flow Endo Up (mW)
189.99	11.5045
190.00	11.5057
190.02	11.5068
190.03	11.5080
190.05	11.5092
190.07	11.5105
190.09	11.5118
190.10	11.5132
190.12	11.5143
190.13	11.5154
190.15	11.5164
190.17	11.5177
190.18	11.5188
190.20	11.5202
190.22	11.5217
190.23	11.5228
190.25	11.5244
190.27	11.5257
190.29	11.5268
190.30	11.5280
190.32	11.5293
190.34	11.5305
190.36	11.5317
190.37	11.5332
190.39	11.5346
190.40	11.5358
190.42	11.5373
190.43	11.5384
190.45	11.5399
190.46	11.5411
190.48	11.5421
190.50	11.5434
190.52	11.5447
190.54	11.5460
190.55	11.5473
190.57	11.5486
190.58	11.5500
190.60	11.5514
190.62	11.5526
190.64	11.5541
190.65	11.5555
190.67	11.5566
190.68	11.5579
190.70	11.5593
190.72	11.5606
190.73	11.5619
190.75	11.5632
190.77	11.5646
190.78	11.5658
190.80	11.5672
190.82	11.5685
190.83	11.5701
190.85	11.5715
190.87	11.5729
190.88	11.5741
190.90	11.5755
190.92	11.5768
190.93	11.5779
190.95	11.5793
190.97	11.5808
190.98	11.5824
191.00	11.5839
191.02	11.5852
191.03	11.5867
191.05	11.5883
191.07	11.5897
191.08	11.5911
191.10	11.5926
191.12	11.5939
191.13	11.5950
191.15	11.5965
191.17	11.5978
191.18	11.5992
191.19	11.6004
191.22	11.6017
191.24	11.6032
191.25	11.6047
191.27	11.6060
191.28	11.6072
191.30	11.6084
191.32	11.6098
191.33	11.6109
191.35	11.6121
191.37	11.6134
191.38	11.6149
191.40	11.6163
191.42	11.6174
191.43	11.6189
191.44	11.6201
191.46	11.6212
191.48	11.6225
191.50	11.6240
191.52	11.6249
191.54	11.6262
191.55	11.6273
191.58	11.6285
191.59	11.6297
191.60	11.6307
191.61	11.6319
191.63	11.6332
191.65	11.6345
191.66	11.6355
191.68	11.6366
191.69	11.6379
191.71	11.6391
191.73	11.6404
191.75	11.6415
191.76	11.6427
191.78	11.6440
191.80	11.6454
191.82	11.6464
191.83	11.6477
191.85	11.6490
191.87	11.6501
191.88	11.6510
191.90	11.6522
191.92	11.6534
191.93	11.6545
191.95	11.6556
191.97	11.6568
191.98	11.6582
192.00	11.6594
192.01	11.6604
192.03	11.6616
192.05	11.6627
192.07	11.6637
192.08	11.6650
192.10	11.6662
192.11	11.6672
192.13	11.6685
192.15	11.6695
192.17	11.6707
192.18	11.6721
192.19	11.6736
192.21	11.6748
192.23	11.6758
192.25	11.6772
192.26	11.6784
192.28	11.6797
192.30	11.6808
192.31	11.6820
192.33	11.6831
192.35	11.6844
192.36	11.6855
192.38	11.6869
192.40	11.6881
192.41	11.6894
192.43	11.6907
192.44	11.6922
192.46	11.6934
192.48	11.6947
192.50	11.6958
192.52	11.6971
192.53	11.6985
192.55	11.7000
192.57	11.7012
192.58	11.7026
192.60	11.7042
192.61	11.7054
192.63	11.7069
192.65	11.7083
192.67	11.7096
192.68	11.7114
192.69	11.7131
192.71	11.7146
192.72	11.7162
192.74	11.7179
192.76	11.7196
192.78	11.7211
192.80	11.7226
192.81	11.7240
192.83	11.7256
192.85	11.7270
192.86	11.7280
192.88	11.7287
192.90	11.7290
192.91	11.7287
192.93	11.7282
192.95	11.7274
192.97	11.7265
192.98	11.7256
193.00	11.7247
193.01	11.7236
193.03	11.7230
193.05	11.7226
193.06	11.7224
193.08	11.7223
193.10	11.7224
193.11	11.7226
193.13	11.7233
193.15	11.7242
193.17	11.7252
193.18	11.7260
193.19	11.7271
193.21	11.7283
193.23	11.7300
193.25	11.7315
193.26	11.7330
193.28	11.7346
193.30	11.7362
193.32	11.7380
193.33	11.7401
193.35	11.7421
193.36	11.7439
193.38	11.7456
193.40	11.7476
193.41	11.7495
193.43	11.7513
193.44	11.7531
193.46	11.7548
193.48	11.7567
193.49	11.7586
193.51	11.7605
193.53	11.7624
193.55	11.7645
193.56	11.7664
193.58	11.7682
193.60	11.7701
193.61	11.7718
193.63	11.7734
193.64	11.7751
193.66	11.7765
193.68	11.7782
193.69	11.7799
193.71	11.7815
193.73	11.7832
193.75	11.7847
193.76	11.7862
193.78	11.7880
193.79	11.7897
193.81	11.7909
193.83	11.7925
193.84	11.7939
193.86	11.7952
193.88	11.7970
193.90	11.7985
193.92	11.8000
193.93	11.8015
193.94	11.8032
193.96	11.8046
193.97	11.8060
193.99	11.8076
194.01	11.8088
194.03	11.8102
194.05	11.8115
194.06	11.8129
194.08	11.8141
194.10	11.8153
194.11	11.8167
194.13	11.8182
194.15	11.8197
194.16	11.8210
194.18	11.8224
194.19	11.8237
194.21	11.8249
194.23	11.8260
194.24	11.8274
194.26	11.8285
194.28	11.8297
194.30	11.8310
194.31	11.8322
194.33	11.8337
194.35	11.8348
194.36	11.8359
194.38	11.8373
194.39	11.8387
194.41	11.8400
194.43	11.8411
194.44	11.8424
194.46	11.8436
194.48	11.8448
194.50	11.8463
194.51	11.8476
194.53	11.8489
194.55	11.8502
194.56	11.8515
194.58	11.8529
194.59	11.8540
194.61	11.8554
194.63	11.8565
194.65	11.8579
194.66	11.8592
194.68	11.8604
194.69	11.8619
194.71	11.8631
194.73	11.8645
194.75	11.8658
194.76	11.8672
194.78	11.8685
194.80	11.8701
194.81	11.8712
194.83	11.8723
194.84	11.8738
194.86	11.8751
194.88	11.8763
194.90	11.8777
194.91	11.8789
194.93	11.8803
194.94	11.8818
194.96	11.8831
194.98	11.8842
195.00	11.8856
195.01	11.8868
195.03	11.8882
195.05	11.8897
195.07	11.8908
195.08	11.8923
195.10	11.8936
195.11	11.8949
195.13	11.8961
195.15	11.8975
195.16	11.8987
195.18	11.9001
195.19	11.9014
195.21	11.9027
195.23	11.9042
195.25	11.9053
195.26	11.9066
195.28	11.9080
195.30	11.9092
195.32	11.9104
195.33	11.9116
195.35	11.9130
195.36	11.9144
195.38	11.9158
195.40	11.9173
195.41	11.9187
195.43	11.9199
195.44	11.9209
195.46	11.9224
195.48	11.9237
195.49	11.9249
195.51	11.9263
195.53	11.9277
195.55	11.9291
195.56	11.9299
195.58	11.9312
195.60	11.9323
195.61	11.9337
195.63	11.9349
195.64	11.9361
195.66	11.9373
195.68	11.9386
195.69	11.9399
195.71	11.9413
195.73	11.9423
195.75	11.9434
195.76	11.9447
195.78	11.9459
195.79	11.9472
195.81	11.9481
195.83	11.9494
195.85	11.9505
195.86	11.9519
195.88	11.9530
195.89	11.9542
195.91	11.9554
195.93	11.9568
195.94	11.9580
195.96	11.9591
195.98	11.9603
196.00	11.9616
196.01	11.9629
196.03	11.9643
196.05	11.9655
196.06	11.9669
196.08	11.9683
196.10	11.9697
196.11	11.9710
196.13	11.9724
196.15	11.9738
196.16	11.9751
196.18	11.9765
196.19	11.9776
196.21	11.9790
196.23	11.9803
196.25	11.9816
196.26	11.9830
196.28	11.9845
196.30	11.9859
196.31	11.9874
196.33	11.9890
196.35	11.9904
196.36	11.9921
196.38	11.9932
196.40	11.9946
196.41	11.9959
196.43	11.9974
196.44	11.9986
196.46	11.9998
196.48	12.0012
196.50	12.0025
196.52	12.0038
196.53	12.0053
196.55	12.0067
196.56	12.0080
196.58	12.0095
196.60	12.0106
196.61	12.0119
196.63	12.0131
196.65	12.0143
196.66	12.0157
196.68	12.0169
196.69	12.0181
196.71	12.0193
196.73	12.0205
196.74	12.0217
196.76	12.0230
196.78	12.0245
196.79	12.0257
196.81	12.0270
196.83	12.0280
196.85	12.0294
196.86	12.0309
196.88	12.0322
196.90	12.0334
196.91	12.0345
196.93	12.0360
196.94	12.0371
196.96	12.0386
196.98	12.0397
196.99	12.0409
197.01	12.0423
197.03	12.0435
197.04	12.0448
197.06	12.0461
197.08	12.0473
197.10	12.0485
197.11	12.0498
197.13	12.0511
197.14	12.0525
197.16	12.0535
197.18	12.0549
197.19	12.0562
197.21	12.0575
197.23	12.0588
197.25	12.0599
197.27	12.0614
197.28	12.0628
197.30	12.0640
197.31	12.0653
197.33	12.0667
197.34	12.0679
197.36	12.0692
197.38	12.0706
197.40	12.0719
197.41	12.0732
197.43	12.0744
197.44	12.0758
197.46	12.0770
197.48	12.0783
197.50	12.0794
197.51	12.0808
197.53	12.0823
197.55	12.0836
197.56	12.0849
197.58	12.0860
197.60	12.0873
197.61	12.0884
197.63	12.0896
197.65	12.0911
197.66	12.0923
197.68	12.0937
197.69	12.0949
197.71	12.0964
197.73	12.0975
197.75	12.0989
197.76	12.1004
197.78	12.1016
197.80	12.1027
197.81	12.1038
197.83	12.1052
197.85	12.1063
197.86	12.1076
197.88	12.1089
197.89	12.1101
197.90	12.1116
197.93	12.1131
197.94	12.1144
197.96	12.1156
197.98	12.1169
198.00	12.1181
198.01	12.1196
198.03	12.1209
198.04	12.1225
198.06	12.1238
198.08	12.1255
198.10	12.1264
198.11	12.1277
198.13	12.1293
198.15	12.1306
198.16	12.1318
198.18	12.1332
198.19	12.1344
198.21	12.1359
198.22	12.1372
198.24	12.1384
198.26	12.1399
198.28	12.1414
198.30	12.1424
198.31	12.1439
198.33	12.1452
198.34	12.1463
198.36	12.1475
198.38	12.1489
198.39	12.1499
198.41	12.1512
198.43	12.1525
198.44	12.1536
198.46	12.1549
198.47	12.1562
198.49	12.1573
198.51	12.1585
198.53	12.1595
198.54	12.1607
198.56	12.1619
198.58	12.1631
198.59	12.1641
198.61	12.1652
198.63	12.1661
198.64	12.1674
198.65	12.1687
198.67	12.1700
198.69	12.1712
198.71	12.1724
198.72	12.1737
198.74	12.1749
198.76	12.1763
198.78	12.1774
198.79	12.1786
198.81	12.1800
198.83	12.1812
198.85	12.1824
198.86	12.1839
198.88	12.1853
198.89	12.1865
198.91	12.1878
198.93	12.1891
198.94	12.1906
198.96	12.1919
198.97	12.1932
198.99	12.1945
199.01	12.1958
199.02	12.1974
199.04	12.1988
199.06	12.2004
199.08	12.2018
199.09	12.2033
199.10	12.2048
199.12	12.2062
199.14	12.2074
199.16	12.2087
199.18	12.2099
199.19	12.2109
199.21	12.2125
199.22	12.2139
199.24	12.2154
199.25	12.2167
199.28	12.2178
199.29	12.2191
199.31	12.2204
199.33	12.2217
199.34	12.2230
199.36	12.2242
199.38	12.2253
199.39	12.2265
199.41	12.2279
199.43	12.2290
199.44	12.2301
199.46	12.2314
199.47	12.2325
199.49	12.2336
199.50	12.2349
199.53	12.2361
199.54	12.2373
199.56	12.2386
199.58	12.2398
199.59	12.2409
199.61	12.2422
199.62	12.2436
199.64	12.2448
199.66	12.2462
199.68	12.2475
199.69	12.2486
199.70	12.2500
199.72	12.2513
199.74	12.2525
199.75	12.2537
199.77	12.2548
199.79	12.2560
199.81	12.2575
199.83	12.2587
199.84	12.2598
199.86	12.2612
199.88	12.2623
199.89	12.2635
199.90	12.2648
199.93	12.2659
199.94	12.2670
199.96	12.2682
199.97	12.2694
199.99	12.2707
