Filename:	D:\TGAdata\„∆√ŒœÈ\20150506\chunPP.pdid

Temperature (°„C)	Heat Flow Endo Up (mW)
163.65	13.2973
163.66	13.3051
163.68	13.3130
163.69	13.3209
163.71	13.3286
163.73	13.3363
163.75	13.3443
163.76	13.3521
163.78	13.3597
163.80	13.3675
163.81	13.3752
163.83	13.3830
163.84	13.3907
163.86	13.3984
163.88	13.4061
163.90	13.4138
163.91	13.4215
163.93	13.4290
163.94	13.4367
163.96	13.4443
163.97	13.4517
163.99	13.4594
164.01	13.4671
164.03	13.4747
164.04	13.4825
164.06	13.4901
164.08	13.4975
164.09	13.5051
164.11	13.5127
164.13	13.5202
164.14	13.5277
164.16	13.5354
164.18	13.5428
164.19	13.5504
164.21	13.5580
164.22	13.5655
164.24	13.5730
164.26	13.5805
164.28	13.5878
164.29	13.5952
164.30	13.6027
164.32	13.6100
164.34	13.6173
164.36	13.6248
164.38	13.6319
164.39	13.6394
164.41	13.6466
164.42	13.6538
164.44	13.6612
164.46	13.6685
164.48	13.6757
164.50	13.6831
164.51	13.6901
164.53	13.6973
164.54	13.7044
164.56	13.7111
164.58	13.7182
164.59	13.7253
164.61	13.7323
164.63	13.7395
164.64	13.7466
164.65	13.7535
164.67	13.7606
164.69	13.7674
164.71	13.7743
164.72	13.7814
164.74	13.7883
164.76	13.7951
164.78	13.8019
164.79	13.8086
164.80	13.8156
164.83	13.8223
164.84	13.8291
164.86	13.8358
164.88	13.8427
164.89	13.8493
164.91	13.8558
164.93	13.8626
164.94	13.8693
164.96	13.8759
164.97	13.8825
164.99	13.8890
165.01	13.8956
165.03	13.9020
165.04	13.9085
165.06	13.9149
165.07	13.9214
165.09	13.9280
165.11	13.9344
165.13	13.9409
165.14	13.9472
165.15	13.9537
165.17	13.9599
165.19	13.9661
165.20	13.9726
165.22	13.9790
165.24	13.9855
165.25	13.9916
165.28	13.9980
165.29	14.0043
165.31	14.0105
165.33	14.0168
165.34	14.0228
165.36	14.0290
165.38	14.0352
165.39	14.0414
165.40	14.0475
165.42	14.0535
165.44	14.0597
165.45	14.0657
165.47	14.0718
165.49	14.0778
165.51	14.0835
165.53	14.0895
165.54	14.0953
165.55	14.1011
165.57	14.1071
165.59	14.1128
165.61	14.1183
165.63	14.1245
165.64	14.1302
165.66	14.1359
165.68	14.1416
165.69	14.1474
165.71	14.1530
165.72	14.1585
165.74	14.1641
165.75	14.1697
165.78	14.1754
165.79	14.1809
165.81	14.1865
165.83	14.1922
165.84	14.1978
165.85	14.2033
165.88	14.2089
165.89	14.2143
165.90	14.2198
165.92	14.2252
165.94	14.2308
165.95	14.2362
165.97	14.2418
165.99	14.2470
166.01	14.2523
166.03	14.2577
166.04	14.2632
166.05	14.2687
166.07	14.2740
166.09	14.2795
166.10	14.2849
166.13	14.2905
166.14	14.2957
166.16	14.3009
166.17	14.3062
166.19	14.3113
166.20	14.3164
166.22	14.3214
166.24	14.3264
166.25	14.3314
166.27	14.3367
166.29	14.3417
166.31	14.3466
166.32	14.3517
166.34	14.3565
166.35	14.3614
166.38	14.3661
166.39	14.3708
166.41	14.3754
166.42	14.3801
166.44	14.3850
166.45	14.3896
166.47	14.3944
166.49	14.3986
166.50	14.4031
166.52	14.4075
166.54	14.4120
166.55	14.4163
166.57	14.4206
166.59	14.4250
166.61	14.4292
166.63	14.4336
166.64	14.4380
166.65	14.4423
166.67	14.4465
166.69	14.4507
166.70	14.4548
166.72	14.4592
166.74	14.4635
166.76	14.4675
166.78	14.4716
166.79	14.4758
166.80	14.4800
166.82	14.4841
166.84	14.4883
166.85	14.4926
166.87	14.4965
166.89	14.5008
166.90	14.5048
166.92	14.5090
166.94	14.5132
166.96	14.5173
166.97	14.5211
166.99	14.5252
167.00	14.5292
167.03	14.5333
167.04	14.5374
167.05	14.5411
167.07	14.5454
167.09	14.5492
167.10	14.5531
167.12	14.5569
167.14	14.5610
167.15	14.5649
167.18	14.5688
167.19	14.5727
167.21	14.5766
167.22	14.5803
167.24	14.5842
167.25	14.5880
167.28	14.5915
167.29	14.5953
167.30	14.5988
167.32	14.6026
167.34	14.6062
167.35	14.6098
167.37	14.6135
167.39	14.6170
167.40	14.6206
167.42	14.6240
167.44	14.6277
167.45	14.6313
167.47	14.6346
167.49	14.6382
167.50	14.6416
167.52	14.6451
167.53	14.6484
167.55	14.6518
167.57	14.6551
167.59	14.6584
167.60	14.6616
167.62	14.6648
167.63	14.6681
167.65	14.6712
167.67	14.6746
167.69	14.6775
167.70	14.6806
167.72	14.6837
167.74	14.6866
167.75	14.6898
167.77	14.6926
167.79	14.6955
167.80	14.6985
167.82	14.7015
167.84	14.7044
167.85	14.7070
167.87	14.7100
167.89	14.7127
167.90	14.7154
167.92	14.7181
167.94	14.7209
167.96	14.7234
167.97	14.7262
167.99	14.7288
168.00	14.7313
168.02	14.7337
168.03	14.7362
168.05	14.7388
168.07	14.7413
168.09	14.7439
168.11	14.7461
168.12	14.7485
168.14	14.7510
168.15	14.7532
168.17	14.7554
168.19	14.7580
168.20	14.7599
168.22	14.7621
168.24	14.7643
168.26	14.7664
168.28	14.7684
168.29	14.7704
168.31	14.7725
168.33	14.7743
168.34	14.7763
168.35	14.7781
168.37	14.7797
168.38	14.7816
168.40	14.7832
168.42	14.7848
168.44	14.7865
168.45	14.7880
168.47	14.7897
168.49	14.7912
168.50	14.7924
168.52	14.7938
168.54	14.7952
168.55	14.7964
168.57	14.7974
168.59	14.7986
168.60	14.7997
168.62	14.8009
168.63	14.8017
168.65	14.8024
168.67	14.8032
168.69	14.8039
168.71	14.8045
168.72	14.8051
168.74	14.8056
168.75	14.8058
168.77	14.8061
168.79	14.8064
168.80	14.8065
168.82	14.8065
168.83	14.8066
168.85	14.8067
168.87	14.8065
168.88	14.8066
168.90	14.8064
168.92	14.8060
168.94	14.8058
168.95	14.8053
168.97	14.8046
168.99	14.8040
169.00	14.8032
169.02	14.8025
169.04	14.8018
169.06	14.8010
169.07	14.8002
169.09	14.7992
169.10	14.7981
169.12	14.7970
169.13	14.7957
169.15	14.7943
169.17	14.7929
169.19	14.7915
169.20	14.7898
169.22	14.7882
169.23	14.7864
169.25	14.7845
169.27	14.7829
169.29	14.7811
169.30	14.7787
169.32	14.7766
169.34	14.7743
169.35	14.7718
169.37	14.7693
169.39	14.7667
169.41	14.7639
169.42	14.7611
169.44	14.7582
169.45	14.7552
169.47	14.7522
169.49	14.7489
169.50	14.7456
169.52	14.7422
169.54	14.7387
169.55	14.7351
169.57	14.7313
169.58	14.7276
169.60	14.7232
169.62	14.7191
169.63	14.7147
169.65	14.7104
169.67	14.7059
169.68	14.7013
169.70	14.6967
169.72	14.6920
169.74	14.6869
169.75	14.6820
169.77	14.6768
169.79	14.6714
169.80	14.6661
169.82	14.6609
169.84	14.6551
169.85	14.6494
169.87	14.6435
169.89	14.6374
169.90	14.6313
169.92	14.6251
169.94	14.6185
169.95	14.6120
169.97	14.6051
169.98	14.5981
170.00	14.5912
170.02	14.5838
170.04	14.5761
170.05	14.5686
170.07	14.5608
170.09	14.5529
170.10	14.5448
170.12	14.5366
170.13	14.5281
170.15	14.5196
170.17	14.5108
170.19	14.5021
170.20	14.4930
170.22	14.4839
170.24	14.4746
170.25	14.4653
170.27	14.4558
170.29	14.4457
170.30	14.4358
170.32	14.4258
170.34	14.4154
170.35	14.4048
170.37	14.3941
170.39	14.3832
170.41	14.3721
170.43	14.3608
170.44	14.3493
170.46	14.3378
170.47	14.3257
170.49	14.3139
170.50	14.3016
170.53	14.2892
170.53	14.2767
170.56	14.2638
170.58	14.2508
170.60	14.2376
170.61	14.2242
170.62	14.2105
170.63	14.1966
170.65	14.1826
170.67	14.1684
170.69	14.1542
170.70	14.1394
170.72	14.1243
170.73	14.1093
170.75	14.0938
170.77	14.0782
170.79	14.0625
170.81	14.0465
170.82	14.0304
170.83	14.0139
170.85	13.9974
170.87	13.9806
170.89	13.9635
170.90	13.9461
170.92	13.9287
170.94	13.9107
170.95	13.8927
170.97	13.8745
170.99	13.8563
171.00	13.8377
171.02	13.8190
171.04	13.8000
171.05	13.7809
171.07	13.7614
171.09	13.7418
171.10	13.7221
171.12	13.7021
171.13	13.6819
171.15	13.6617
171.18	13.6410
171.19	13.6203
171.20	13.5991
171.22	13.5781
171.24	13.5567
171.25	13.5352
171.27	13.5132
171.28	13.4915
171.30	13.4695
171.32	13.4474
171.33	13.4249
171.35	13.4023
171.37	13.3795
171.38	13.3567
171.40	13.3337
171.43	13.3105
171.44	13.2872
171.45	13.2639
171.47	13.2404
171.48	13.2165
171.50	13.1926
171.52	13.1689
171.53	13.1449
171.55	13.1207
171.57	13.0963
171.58	13.0720
171.60	13.0476
171.62	13.0232
171.64	12.9987
171.65	12.9739
171.67	12.9492
171.69	12.9246
171.70	12.8996
171.72	12.8749
171.74	12.8503
171.75	12.8255
171.77	12.8007
171.78	12.7760
171.80	12.7513
171.82	12.7265
171.84	12.7018
171.85	12.6770
171.87	12.6524
171.88	12.6277
171.90	12.6032
171.92	12.5786
171.94	12.5543
171.95	12.5300
171.97	12.5060
171.99	12.4815
172.00	12.4575
172.02	12.4336
172.03	12.4097
172.05	12.3861
172.07	12.3624
172.09	12.3388
172.10	12.3154
172.12	12.2925
172.14	12.2695
172.15	12.2465
172.17	12.2234
172.19	12.2007
172.20	12.1781
172.22	12.1559
172.24	12.1336
172.25	12.1119
172.27	12.0901
172.28	12.0686
172.30	12.0472
172.32	12.0261
172.34	12.0052
172.35	11.9845
172.37	11.9642
172.39	11.9438
172.40	11.9239
172.42	11.9043
172.43	11.8847
172.45	11.8653
172.47	11.8463
172.49	11.8272
172.50	11.8089
172.52	11.7904
172.54	11.7720
172.55	11.7543
172.57	11.7366
172.59	11.7192
172.60	11.7018
172.62	11.6848
172.63	11.6679
172.65	11.6514
172.67	11.6348
172.68	11.6186
172.70	11.6026
172.72	11.5872
172.73	11.5715
172.75	11.5564
172.77	11.5415
172.79	11.5266
172.80	11.5121
172.82	11.4980
172.83	11.4839
172.85	11.4698
172.87	11.4563
172.89	11.4426
172.90	11.4293
172.92	11.4162
172.94	11.4032
172.95	11.3906
172.97	11.3783
172.99	11.3661
173.00	11.3539
173.02	11.3421
173.03	11.3305
173.05	11.3193
173.07	11.3082
173.09	11.2972
173.10	11.2866
173.12	11.2760
173.14	11.2657
173.15	11.2557
173.17	11.2458
173.19	11.2358
173.20	11.2261
173.22	11.2166
173.24	11.2074
173.25	11.1984
173.27	11.1896
173.28	11.1809
173.30	11.1725
173.32	11.1642
173.34	11.1560
173.35	11.1480
173.37	11.1401
173.38	11.1321
173.40	11.1244
173.42	11.1169
173.44	11.1097
173.45	11.1023
173.47	11.0955
173.48	11.0885
173.50	11.0818
173.52	11.0751
173.53	11.0686
173.55	11.0622
173.57	11.0561
173.59	11.0500
173.60	11.0441
173.62	11.0383
173.63	11.0327
173.65	11.0272
173.67	11.0217
173.68	11.0164
173.70	11.0112
173.72	11.0063
173.73	11.0013
173.75	10.9966
173.77	10.9921
173.78	10.9874
173.80	10.9832
173.82	10.9790
173.84	10.9749
173.85	10.9709
173.87	10.9672
173.88	10.9631
173.90	10.9594
173.92	10.9558
173.93	10.9521
173.95	10.9485
173.97	10.9453
173.98	10.9419
174.00	10.9386
174.02	10.9356
174.04	10.9325
174.05	10.9296
174.07	10.9267
174.09	10.9241
174.10	10.9215
174.12	10.9191
174.14	10.9166
174.15	10.9140
174.17	10.9117
174.19	10.9093
174.20	10.9070
174.22	10.9048
174.24	10.9027
174.25	10.9005
174.27	10.8987
174.28	10.8966
174.30	10.8948
174.31	10.8930
174.33	10.8912
174.35	10.8895
174.37	10.8879
174.39	10.8864
174.40	10.8849
174.42	10.8835
174.43	10.8819
174.45	10.8807
174.47	10.8797
174.48	10.8781
174.50	10.8770
174.52	10.8759
174.53	10.8750
174.55	10.8738
174.57	10.8726
174.58	10.8716
174.60	10.8705
174.62	10.8699
174.63	10.8694
174.65	10.8686
174.67	10.8680
174.68	10.8674
174.70	10.8670
174.72	10.8661
174.73	10.8657
174.75	10.8651
174.77	10.8648
174.78	10.8644
174.80	10.8639
174.82	10.8637
174.83	10.8635
174.85	10.8633
174.87	10.8632
174.88	10.8632
174.90	10.8631
174.92	10.8629
174.93	10.8625
174.95	10.8625
174.97	10.8623
174.98	10.8622
175.00	10.8621
175.02	10.8620
175.03	10.8621
175.05	10.8622
175.07	10.8622
175.08	10.8621
175.10	10.8625
175.12	10.8624
175.13	10.8624
175.15	10.8625
175.17	10.8625
175.18	10.8624
175.20	10.8627
175.22	10.8630
175.23	10.8632
175.25	10.8634
175.27	10.8636
175.28	10.8643
175.30	10.8647
175.32	10.8648
175.33	10.8652
175.35	10.8656
175.36	10.8657
175.38	10.8659
175.40	10.8663
175.41	10.8666
175.43	10.8669
175.45	10.8676
175.47	10.8680
175.48	10.8684
175.50	10.8689
175.52	10.8692
175.53	10.8695
175.54	10.8701
175.56	10.8705
175.58	10.8709
175.60	10.8715
175.62	10.8722
175.63	10.8726
175.65	10.8735
175.67	10.8741
175.68	10.8748
175.70	10.8756
175.72	10.8762
175.73	10.8772
175.75	10.8778
175.76	10.8783
175.78	10.8790
175.80	10.8800
175.82	10.8807
175.83	10.8814
175.85	10.8822
175.87	10.8828
175.88	10.8837
175.90	10.8844
175.92	10.8854
175.93	10.8860
175.95	10.8870
175.97	10.8878
175.98	10.8885
176.00	10.8897
176.02	10.8905
176.03	10.8915
176.05	10.8924
176.07	10.8933
176.08	10.8944
176.10	10.8953
176.12	10.8966
176.13	10.8974
176.15	10.8985
176.16	10.8993
176.18	10.9004
176.20	10.9014
176.22	10.9025
176.23	10.9037
176.25	10.9048
176.26	10.9060
176.28	10.9071
176.30	10.9084
176.31	10.9096
176.33	10.9107
176.35	10.9117
176.36	10.9126
176.38	10.9136
176.40	10.9147
176.42	10.9158
176.43	10.9170
176.45	10.9183
176.47	10.9192
176.48	10.9201
176.50	10.9213
176.51	10.9224
176.53	10.9234
176.55	10.9245
176.56	10.9253
176.58	10.9264
176.60	10.9272
176.61	10.9284
176.63	10.9295
176.65	10.9305
176.67	10.9316
176.68	10.9325
176.70	10.9336
176.72	10.9346
176.73	10.9356
176.75	10.9366
176.77	10.9374
176.78	10.9384
176.80	10.9392
176.81	10.9401
176.83	10.9413
176.85	10.9423
176.87	10.9432
176.88	10.9440
176.90	10.9453
176.91	10.9461
176.93	10.9471
176.94	10.9481
176.97	10.9488
176.98	10.9497
177.00	10.9509
177.02	10.9519
177.03	10.9529
177.05	10.9540
177.07	10.9551
177.08	10.9559
177.10	10.9570
177.11	10.9580
177.13	10.9591
177.15	10.9603
177.17	10.9611
177.18	10.9622
177.20	10.9632
177.22	10.9644
177.23	10.9654
177.25	10.9663
177.26	10.9673
177.28	10.9684
177.30	10.9696
177.32	10.9707
177.33	10.9720
177.35	10.9733
177.37	10.9744
177.38	10.9755
177.40	10.9766
177.42	10.9777
177.43	10.9791
177.45	10.9802
177.46	10.9814
177.48	10.9827
177.50	10.9840
177.51	10.9851
177.53	10.9865
177.55	10.9875
177.57	10.9887
177.58	10.9901
177.60	10.9912
177.61	10.9924
177.63	10.9937
177.65	10.9952
177.67	10.9965
177.68	10.9980
177.70	10.9991
177.71	11.0005
177.73	11.0018
177.75	11.0030
177.76	11.0042
177.78	11.0057
177.80	11.0068
177.81	11.0081
177.83	11.0093
177.85	11.0108
177.86	11.0119
177.88	11.0133
177.90	11.0144
177.91	11.0158
177.93	11.0169
177.94	11.0181
177.97	11.0191
177.98	11.0205
178.00	11.0216
178.01	11.0227
178.03	11.0239
178.05	11.0251
178.06	11.0265
178.08	11.0278
178.10	11.0290
178.11	11.0301
178.13	11.0315
178.15	11.0327
178.16	11.0336
178.18	11.0350
178.19	11.0361
178.21	11.0373
178.23	11.0388
178.25	11.0399
178.26	11.0413
178.28	11.0428
178.30	11.0439
178.31	11.0449
178.33	11.0462
178.35	11.0474
178.36	11.0487
178.38	11.0498
178.40	11.0511
178.41	11.0523
178.43	11.0539
178.44	11.0552
178.47	11.0566
178.48	11.0581
178.50	11.0594
178.51	11.0610
178.53	11.0625
178.54	11.0638
178.56	11.0651
178.58	11.0663
178.60	11.0679
178.61	11.0693
178.63	11.0706
178.64	11.0720
178.66	11.0733
178.68	11.0746
178.69	11.0758
178.71	11.0768
178.73	11.0782
178.75	11.0795
178.77	11.0809
178.78	11.0822
178.80	11.0835
178.81	11.0847
178.83	11.0859
178.85	11.0873
178.86	11.0885
178.88	11.0896
178.90	11.0909
178.91	11.0920
178.93	11.0930
178.94	11.0944
178.96	11.0957
178.98	11.0968
179.00	11.0984
179.01	11.0995
179.03	11.1009
179.04	11.1021
179.06	11.1033
179.08	11.1046
179.10	11.1057
179.11	11.1071
179.13	11.1084
179.15	11.1097
179.16	11.1109
179.18	11.1122
179.19	11.1135
179.21	11.1147
179.23	11.1160
179.24	11.1173
179.26	11.1187
179.28	11.1200
179.30	11.1212
179.31	11.1221
179.33	11.1235
179.35	11.1248
179.36	11.1261
179.38	11.1274
179.40	11.1286
179.41	11.1299
179.42	11.1313
179.44	11.1326
179.46	11.1337
179.47	11.1352
179.49	11.1365
179.51	11.1376
179.53	11.1388
179.54	11.1401
179.56	11.1411
179.58	11.1422
179.60	11.1435
179.61	11.1450
179.63	11.1462
179.65	11.1476
179.66	11.1487
179.68	11.1501
179.69	11.1512
179.71	11.1522
179.72	11.1534
179.75	11.1546
179.76	11.1557
179.78	11.1572
179.79	11.1581
179.81	11.1595
179.83	11.1610
179.84	11.1621
179.86	11.1634
179.88	11.1648
179.90	11.1658
179.91	11.1669
179.93	11.1682
179.94	11.1694
179.96	11.1707
179.98	11.1720
179.99	11.1731
180.01	11.1746
180.03	11.1759
180.04	11.1771
180.06	11.1784
180.08	11.1796
180.10	11.1810
180.11	11.1821
180.13	11.1837
180.14	11.1849
180.16	11.1862
180.18	11.1876
180.19	11.1891
180.20	11.1904
180.22	11.1918
180.25	11.1932
180.26	11.1946
180.28	11.1961
180.29	11.1973
180.31	11.1987
180.33	11.2002
180.34	11.2013
180.36	11.2026
180.38	11.2039
180.40	11.2052
180.41	11.2065
180.43	11.2081
180.44	11.2096
180.46	11.2108
180.48	11.2124
180.50	11.2138
180.51	11.2152
180.53	11.2162
180.54	11.2176
180.56	11.2189
180.58	11.2204
180.60	11.2219
180.61	11.2233
180.63	11.2249
180.64	11.2264
180.66	11.2277
180.67	11.2292
180.69	11.2305
180.71	11.2319
180.72	11.2334
180.74	11.2345
180.76	11.2358
180.78	11.2374
180.79	11.2385
180.81	11.2399
180.83	11.2411
180.84	11.2424
180.86	11.2439
180.88	11.2450
180.89	11.2463
180.91	11.2478
180.93	11.2489
180.94	11.2502
180.96	11.2514
180.98	11.2527
180.99	11.2537
181.01	11.2552
181.03	11.2563
181.05	11.2575
181.06	11.2588
181.08	11.2601
181.09	11.2614
181.11	11.2626
181.13	11.2639
181.14	11.2650
181.16	11.2663
181.18	11.2674
181.19	11.2686
181.21	11.2702
181.22	11.2714
181.25	11.2726
181.26	11.2740
181.28	11.2754
181.29	11.2764
181.31	11.2778
181.33	11.2790
181.34	11.2801
181.36	11.2815
181.38	11.2829
181.39	11.2838
181.41	11.2853
181.43	11.2866
181.44	11.2879
181.46	11.2893
181.47	11.2905
181.49	11.2916
181.51	11.2929
181.53	11.2940
181.54	11.2952
181.56	11.2964
181.58	11.2977
181.59	11.2990
181.60	11.3002
181.63	11.3015
181.64	11.3027
181.66	11.3041
181.68	11.3053
181.69	11.3066
181.70	11.3077
181.72	11.3090
181.74	11.3102
181.76	11.3115
181.78	11.3131
181.79	11.3142
181.80	11.3156
181.82	11.3171
181.84	11.3185
181.85	11.3195
181.88	11.3212
181.89	11.3223
181.91	11.3236
181.93	11.3252
181.94	11.3266
181.96	11.3278
181.97	11.3292
181.99	11.3306
182.00	11.3320
182.03	11.3334
182.04	11.3346
182.05	11.3358
182.07	11.3371
182.09	11.3383
182.11	11.3394
182.12	11.3408
182.14	11.3420
182.15	11.3433
182.18	11.3445
182.19	11.3457
182.20	11.3472
182.22	11.3485
182.24	11.3497
182.25	11.3511
182.28	11.3523
182.29	11.3535
182.30	11.3549
182.32	11.3558
182.32	11.3571
182.34	11.3585
182.37	11.3599
182.39	11.3611
182.40	11.3624
182.42	11.3635
182.44	11.3647
182.46	11.3662
182.47	11.3676
182.49	11.3688
182.51	11.3703
182.52	11.3718
182.54	11.3730
182.55	11.3741
182.57	11.3755
182.59	11.3767
182.60	11.3781
182.62	11.3792
182.64	11.3805
182.65	11.3818
182.67	11.3831
182.69	11.3843
182.70	11.3856
182.72	11.3871
182.74	11.3884
182.75	11.3900
182.77	11.3916
182.79	11.3929
182.80	11.3945
182.82	11.3959
182.84	11.3973
182.86	11.3988
182.88	11.4001
182.89	11.4013
182.90	11.4025
182.92	11.4040
182.93	11.4052
182.95	11.4068
182.97	11.4080
182.99	11.4093
183.00	11.4108
183.02	11.4120
183.04	11.4133
183.05	11.4146
183.07	11.4158
183.09	11.4173
183.10	11.4187
183.12	11.4198
183.13	11.4210
183.15	11.4224
183.17	11.4238
183.19	11.4251
183.20	11.4267
183.22	11.4277
183.24	11.4289
183.25	11.4303
183.27	11.4316
183.28	11.4327
183.30	11.4338
183.32	11.4351
183.33	11.4363
183.35	11.4377
183.37	11.4389
183.39	11.4401
183.40	11.4415
183.42	11.4426
183.43	11.4439
183.45	11.4453
183.47	11.4466
183.49	11.4477
183.50	11.4491
183.52	11.4501
183.53	11.4514
183.55	11.4526
183.57	11.4540
183.58	11.4554
183.60	11.4568
183.62	11.4581
183.63	11.4593
183.65	11.4607
183.67	11.4620
183.68	11.4629
183.70	11.4641
183.72	11.4651
183.73	11.4661
183.75	11.4676
183.77	11.4689
183.78	11.4704
183.80	11.4718
183.82	11.4729
183.83	11.4741
183.85	11.4754
183.87	11.4767
183.88	11.4777
183.90	11.4791
183.92	11.4803
183.93	11.4817
183.95	11.4831
183.97	11.4846
183.98	11.4856
184.00	11.4870
184.02	11.4882
184.04	11.4895
184.05	11.4907
184.07	11.4920
184.08	11.4931
184.10	11.4943
184.12	11.4956
184.13	11.4967
184.15	11.4983
184.17	11.4995
184.18	11.5009
184.20	11.5023
184.22	11.5036
184.24	11.5050
184.25	11.5064
184.27	11.5076
184.28	11.5089
184.30	11.5104
184.32	11.5115
184.33	11.5127
184.35	11.5142
184.37	11.5152
184.39	11.5164
184.40	11.5179
184.42	11.5190
184.44	11.5204
184.45	11.5218
184.47	11.5231
184.48	11.5243
184.50	11.5257
184.52	11.5269
184.54	11.5280
184.55	11.5297
184.57	11.5309
184.58	11.5325
184.60	11.5338
184.62	11.5352
184.64	11.5367
184.65	11.5379
184.67	11.5392
184.69	11.5407
184.70	11.5419
184.72	11.5433
184.74	11.5447
184.75	11.5459
184.77	11.5474
184.79	11.5489
184.80	11.5504
184.82	11.5519
184.84	11.5532
184.85	11.5543
184.87	11.5554
184.88	11.5569
184.90	11.5585
184.92	11.5600
184.93	11.5614
184.95	11.5630
184.97	11.5643
184.99	11.5658
185.00	11.5673
185.02	11.5686
185.03	11.5697
185.05	11.5711
185.07	11.5725
185.08	11.5738
185.10	11.5754
185.12	11.5767
185.14	11.5782
185.15	11.5798
185.16	11.5812
185.18	11.5826
185.20	11.5840
185.22	11.5855
185.23	11.5867
185.25	11.5880
185.27	11.5892
185.29	11.5904
185.30	11.5917
185.32	11.5929
185.34	11.5943
185.35	11.5954
185.37	11.5967
185.39	11.5978
185.40	11.5988
185.42	11.5999
185.43	11.6012
185.44	11.6025
185.47	11.6034
185.48	11.6047
185.50	11.6060
185.52	11.6072
185.54	11.6084
185.55	11.6095
185.57	11.6107
185.59	11.6121
185.60	11.6134
185.62	11.6147
185.63	11.6161
185.65	11.6173
185.67	11.6183
185.69	11.6197
185.70	11.6210
185.72	11.6224
185.74	11.6236
185.75	11.6250
185.77	11.6265
185.79	11.6279
185.80	11.6293
185.82	11.6306
185.83	11.6318
185.85	11.6332
185.87	11.6346
185.89	11.6360
185.90	11.6373
185.92	11.6384
185.93	11.6401
185.95	11.6416
185.97	11.6432
185.98	11.6447
186.00	11.6456
186.02	11.6470
186.03	11.6485
186.05	11.6496
186.07	11.6509
186.09	11.6524
186.10	11.6538
186.12	11.6550
186.13	11.6567
186.15	11.6580
186.17	11.6591
186.18	11.6608
186.20	11.6622
186.22	11.6637
186.23	11.6652
186.25	11.6668
186.27	11.6680
186.29	11.6695
186.30	11.6709
186.32	11.6723
186.33	11.6735
186.35	11.6747
186.37	11.6760
186.39	11.6771
186.40	11.6786
186.42	11.6797
186.44	11.6808
186.45	11.6823
186.47	11.6832
186.49	11.6845
186.50	11.6856
186.52	11.6869
186.53	11.6879
186.55	11.6894
186.57	11.6905
186.58	11.6919
186.60	11.6933
186.62	11.6946
186.63	11.6961
186.65	11.6975
186.67	11.6988
186.69	11.7000
186.70	11.7012
186.72	11.7028
186.74	11.7041
186.75	11.7058
186.77	11.7071
186.78	11.7083
186.80	11.7101
186.82	11.7112
186.83	11.7127
186.85	11.7141
186.87	11.7156
186.88	11.7171
186.90	11.7184
186.92	11.7197
186.93	11.7211
186.95	11.7227
186.97	11.7240
186.99	11.7257
187.00	11.7271
187.02	11.7285
187.04	11.7301
187.05	11.7314
187.07	11.7330
187.09	11.7345
187.10	11.7357
187.12	11.7371
187.13	11.7383
187.15	11.7399
187.17	11.7410
187.19	11.7425
187.20	11.7439
187.22	11.7451
187.24	11.7467
187.25	11.7482
187.27	11.7495
187.29	11.7506
187.30	11.7521
187.32	11.7531
187.34	11.7546
187.35	11.7560
187.37	11.7572
187.38	11.7587
187.40	11.7595
187.42	11.7609
187.43	11.7623
187.45	11.7636
187.47	11.7650
187.48	11.7661
187.50	11.7678
187.52	11.7690
187.54	11.7706
187.55	11.7718
187.57	11.7731
187.58	11.7744
187.60	11.7757
187.62	11.7772
187.64	11.7785
187.65	11.7797
187.67	11.7809
187.69	11.7823
187.70	11.7837
187.72	11.7850
187.74	11.7865
187.75	11.7879
187.77	11.7890
187.79	11.7904
187.80	11.7916
187.82	11.7928
187.84	11.7940
187.85	11.7953
187.87	11.7966
187.88	11.7977
187.90	11.7993
187.92	11.8006
187.93	11.8019
187.94	11.8034
187.97	11.8046
187.98	11.8060
188.00	11.8073
188.02	11.8085
188.04	11.8098
188.05	11.8109
188.07	11.8122
188.08	11.8134
188.10	11.8147
188.12	11.8159
188.13	11.8171
188.15	11.8185
188.17	11.8197
188.19	11.8209
188.20	11.8222
188.22	11.8237
188.23	11.8249
188.25	11.8262
188.27	11.8272
188.28	11.8286
188.30	11.8301
188.32	11.8314
188.34	11.8328
188.35	11.8341
188.37	11.8352
188.39	11.8363
188.40	11.8376
188.42	11.8385
188.43	11.8400
188.45	11.8413
188.47	11.8424
188.48	11.8438
188.50	11.8452
188.52	11.8465
188.53	11.8476
188.55	11.8492
188.57	11.8503
188.58	11.8518
188.60	11.8527
188.62	11.8541
188.63	11.8554
188.65	11.8566
188.67	11.8580
188.69	11.8593
188.70	11.8606
188.72	11.8620
188.73	11.8632
188.75	11.8648
188.77	11.8660
188.79	11.8674
188.80	11.8688
188.81	11.8700
188.83	11.8712
188.85	11.8726
188.87	11.8739
188.88	11.8753
188.90	11.8768
188.92	11.8780
188.93	11.8795
188.95	11.8810
188.97	11.8824
188.98	11.8838
189.00	11.8851
189.02	11.8866
189.03	11.8877
189.05	11.8892
189.07	11.8905
189.08	11.8918
189.10	11.8933
189.12	11.8945
189.13	11.8960
189.15	11.8973
189.17	11.8987
189.18	11.9001
189.20	11.9014
189.22	11.9028
189.23	11.9042
189.25	11.9056
189.27	11.9069
189.28	11.9083
189.30	11.9100
189.32	11.9113
189.33	11.9126
189.35	11.9140
189.37	11.9155
189.38	11.9167
189.40	11.9180
